school_year,building_id,teacher_count,paid_quantity,order_amount
2018,600096739,9,476,2923.58
2018,600096750,2,94,746.88
2018,600096752,5,163,635.61
2018,600096756,5,475,3154.25
2018,600096760,14,1104,3616.4
2018,600096767,9,396,1271.88
2018,600096775,1,6,66
2018,600096777,1,306,1744.5
2018,600096783,1,1,19.95
2018,600096784,20,572,2428.91
2018,600096788,2,30,104.8
2018,600096789,1,80,460
2018,600096791,2,65,326.15
2018,600096795,1,10,69.9
2018,600096797,15,418,2478.5
2018,600096798,12,310,1929
2018,600096802,5,125,1017.75
2018,600096805,6,500,1787
2018,600096807,1,22,61.82
2018,600096815,1,12,83.88
2018,600096818,2,404,1361.48
2018,600096820,21,688,4543
2018,600096825,3,150,825
2018,600096827,1,21,115.5
2018,600096828,1,47,270.25
2018,600096830,3,75,431.25
2018,600096837,39,1034,5687
2018,600096838,3,75,549.65
2018,600096840,0,88,296.56
2018,600096842,1,20,34.5
2018,600096844,0,300,2399
2018,600096846,2,40,205
2018,600096849,24,876,2842.62
2018,600096853,1,90,224.4
2018,600096856,9,498,1773.96
2018,600096863,1,24,138
2018,600096868,4,251,1443.25
2018,600096872,1,80,0
2018,600096875,1,10,57.5
2018,600096877,4,172,579.64
2018,600096879,1,185,953.25
2018,600096882,2,90,480.6
2018,600096884,1,80,344.8
2018,600096885,2,62,454.2
2018,600096887,12,241,1851.99
2018,600096889,15,423,1913.41
2018,600096890,33,1331,6643.45
2018,600096891,5,351,2149.45
2018,600096892,2,186,799.02
2018,600096893,1,60,345
2018,600096896,1,20,58.03
2018,600096900,1,75,277.5
2018,600096904,1,20,179.8
2018,600096905,1,22,126.5
2018,600096910,29,725,2596.47
2018,600096911,17,323,1857.25
2018,600096914,9,543,2715.25
2018,600096919,1,10,44
2018,600096922,1,15,52.5
2018,600096930,1,72,178.2
2018,600096932,2,175,453.75
2018,600096934,1,44,108.9
2018,600096938,1,104,747.6
2018,600096941,5,790,5793.4
2018,600096942,20,904,4161.02
2018,600096948,1,90,352.1
2018,600096952,0,445,2537.75
2018,600096959,2,30,156.5
2018,600096962,2,226,1831.74
2018,600096965,2,435,1930.97
2018,600096966,15,706,4506.98
2018,600096969,5,150,862.5
2018,600096970,1,115,902.75
2018,600096971,1,120,594
2018,600096972,1,117,1015.73
2018,600096974,4,86,539.59
2018,600096978,1,444,2253.8
2018,600096979,1,69,177.79
2018,600096980,1,115,948.75
2018,600096981,31,834,5075.64
2018,600096982,4,67,386.25
2018,600096984,1,75,399.5
2018,600096989,1,150,522
2018,600096992,7,693,4211.25
2018,600096995,0,190,1567.5
2018,600096998,2,148,1221
2018,600096999,1,180,495
2018,600097004,1,24,56.4
2018,600097015,1,72,185.52
2018,600097041,1,24,138
2018,600097043,0,35,332.15
2018,600097047,13,594,1910.92
2018,600097051,4,660,3718.4
2018,600097055,2,200,1100
2018,600097064,3,72,504
2018,600097067,1,20,165
2018,600097076,4,176,821.62
2018,600097083,1,10,82.5
2018,600097087,4,94,540.5
2018,600097089,4,184,572.48
2018,600097091,3,220,1540
2018,600097095,1,22,121
2018,600097103,2,260,946.25
2018,600097104,2,276,2288.74
2018,600097108,1,185,1011.25
2018,600097112,4,358,2305.38
2018,600097113,1,132,858
2018,600097118,1,144,936
2018,600097120,35,1050,6015.75
2018,600097121,17,388,2790.4
2018,600097122,1,108,702
2018,600097123,3,168,1144.4
2018,600097124,2,960,5235
2018,600097125,2,159,1014
2018,600097128,0,156,1014
2018,600097129,1,144,936
2018,600097130,1,144,936
2018,600097137,3,62,341
2018,600097139,1,20,115
2018,600097168,2,156,910
2018,600097171,1,5,0
2018,600097175,1,10,63.5
2018,600097180,1,50,287.5
2018,600097193,1,13,103.87
2018,600097194,1,10,34.5
2018,600097201,1,54,186.3
2018,600097220,1,6,34.5
2018,600097222,2,84,542
2018,600097223,1,20,115
2018,600097225,19,876,2915.7
2018,600097228,15,804,2922.48
2018,600097230,2,92,686.56
2018,600097238,2,101,364.95
2018,600097248,2,120,485.4
2018,600097251,1,10,57.5
2018,600097253,1,30,224.7
2018,600097255,21,468,2691
2018,600097264,1,40,299.6
2018,600097276,3,218,1193.66
2018,600097277,1,52,480.48
2018,600097280,5,772,4963.3
2018,600097285,2,400,2602.9
2018,600097295,1,20,115
2018,600097322,1,10,57.5
2018,600097328,9,405,2603.5
2018,600097331,20,869,5621.75
2018,600097338,1,15,66
2018,600097343,1,276,711.16
2018,600097344,2,205,1193.15
2018,600097350,3,66,242.21
2018,600097351,2,116,374.9
2018,600097354,10,269,1546.75
2018,600097355,4,132,753.5
2018,600097360,1,4,72.73
2018,600097361,1,12,89.88
2018,600097363,2,42,346.5
2018,600097364,3,60,345
2018,600097373,1,46,79.35
2018,600097375,6,268,2008.66
2018,600097378,0,3,59.97
2018,600097386,2,76,654.21
2018,600097388,3,157,923.2
2018,600097397,1,4,44
2018,600097399,3,75,618.75
2018,600097401,1,10,15.99
2018,600097403,2,70,217.4
2018,600097404,1,10,52.5
2018,600097407,3,256,1687
2018,600097409,2,15,111.25
2018,600097418,1,25,206.25
2018,600097421,1,20,92
2018,600097430,6,287,4238.7
2018,600097431,4,532,2913
2018,600097446,2,194,1522.9
2018,600097447,5,202,1073.5
2018,600097451,11,326,1432.2
2018,600097457,1,26,149.5
2018,600097458,2,166,968.74
2018,600097459,1,10,82.5
2018,600097461,28,824,4543
2018,600097464,1,1352,6550.62
2018,600097467,1,60,0
2018,600097468,3,49,211.61
2018,600097471,2,180,157
2018,600097473,1,23,132.25
2018,600097477,1,12,99
2018,600097478,3,182,503.86
2018,600097487,23,1126,4197.39
2018,600097489,1,50,162.25
2018,600097490,1,20,64.9
2018,600097491,1,60,202.2
2018,600097493,1,20,57.6
2018,600097494,1,48,161.76
2018,600097495,3,90,517.5
2018,600097502,2,146,413.77
2018,600097504,4,140,310.8
2018,600097507,1,50,220.4
2018,600097508,1,10,33
2018,600097510,1,25,137.5
2018,600097521,0,238,1570.8
2018,600097525,0,281,1854.6
2018,600097526,0,235,1551
2018,600097527,0,334,2204.4
2018,600097529,1,429,2773.9
2018,600097530,5,97,557.75
2018,600097531,0,232,1531.2
2018,600097533,0,257,1696.2
2018,600097536,2,590,2739.5
2018,600097541,1,10,82.5
2018,600097542,1,300,2355
2018,600097544,17,334,1338.3
2018,600097546,1,35,201.25
2018,600097555,1,10,55
2018,600097558,1,10,74.9
2018,600097560,4,333,2281.35
2018,600097561,3,150,993
2018,600097563,1,32,264
2018,600097569,23,590,2932
2018,600097570,1,311,1550.1
2018,600097572,0,695,3337.9
2018,600097574,1,500,2750
2018,600097580,0,750,5232.5
2018,600097586,3,218,989.34
2018,600097588,8,144,0
2018,600097589,2,330,1889.5
2018,600097594,10,270,1730.58
2018,600097595,1,38,313.5
2018,600097598,1,1100,5280
2018,600097600,1,570,0
2018,600097601,1,240,1592.5
2018,600097603,2,226,1299.5
2018,600097605,13,245,1482.2
2018,600097612,19,562,2171
2018,600097617,1,335,1842.5
2018,600097624,3,58,488.1
2018,600097626,3,562,1867.8
2018,600097630,1,24,88.8
2018,600097633,2,298,776.58
2018,600097640,12,400,111
2018,600097645,6,271,1659
2018,600097652,1,20,82.6
2018,600097655,1,1,19.95
2018,600097659,13,261,1498
2018,600097661,1,20,149.8
2018,600097665,4,384,1905.75
2018,600097668,1,22,181.5
2018,600097678,1,24,80.88
2018,600097682,5,152,812
2018,600097683,1,1,104.85
2018,600097684,2,56,239.2
2018,600097685,2,2,132.81
2018,600097687,2,5,104.85
2018,600097688,2,13,173.85
2018,600097689,4,70,501.6
2018,600097691,2,61,599.85
2018,600097693,1,1,104.85
2018,600097696,1,1,104.85
2018,600097697,11,327,2316
2018,600097699,1,1,104.85
2018,600097700,2,231,1852.35
2018,600097701,1,1,104.85
2018,600097705,1,2,39.98
2018,600097707,1,5,16.5
2018,600097715,1,10,82.5
2018,600097723,1,33,187.25
2018,600097729,1,20,110
2018,600097732,0,132,753.18
2018,600097739,1,26,204.1
2018,600097742,1,30,172.5
2018,600097746,1,1,4.99
2018,600097751,9,322,1839
2018,600097760,13,427,2177.3
2018,600097764,2,355,1878.45
2018,600097767,1,30,77.3
2018,600097769,2,56,462
2018,600097772,1,40,330
2018,600097775,44,2803,8310.48
2018,600097783,4,136,825
2018,600097785,1,32,57.5
2018,600097787,1,44,148.28
2018,600097797,1,200,674
2018,600097798,1,3,33
2018,600097808,1,79,434.5
2018,600097811,1,40,134.8
2018,600097812,1,88,506
2018,600097819,1,20,96
2018,600097820,3,115,558.35
2018,600097824,29,806,4314.4
2018,600097829,0,720,1855.2
2018,600097836,1,4,0
2018,600097840,2,86,271.29
2018,600097841,2,43,258.75
2018,600097856,1,645,2534
2018,600097857,1,60,345
2018,600097858,3,144,828
2018,600097860,15,649,2883.18
2018,600097864,1,22,126.5
2018,600097866,1,512,2344.4
2018,600097869,1,46,207
2018,600097871,1,110,605
2018,600097875,1,60,154.6
2018,600097878,1,22,126.5
2018,600097880,3,64,507.8
2018,600097888,1,1,19.99
2018,600097890,8,176,968
2018,600097892,3,144,599.52
2018,600097900,1,91,27.96
2018,600097901,5,177,992.95
2018,600097905,1,86,494.5
2018,600097906,2,55,453.75
2018,600097909,1,190,783.1
2018,600097912,2,54,379.06
2018,600097920,17,391,2150.5
2018,600097924,4,175,1002.4
2018,600097925,1,43,217.01
2018,600097930,2,40,192
2018,600097934,1,385,2192.5
2018,600097938,22,457,2353.55
2018,600097944,3,137,614.74
2018,600097949,1,400,2300
2018,600097952,1,450,2587.5
2018,600097954,2,100,222
2018,600097955,3,126,333
2018,600097957,1,385,2594
2018,600097959,1,9,0
2018,600097960,1,134,0
2018,600097963,8,389,3061.65
2018,600097964,2,64,339.2
2018,600097968,5,310,2078.65
2018,600097970,1,101,844.95
2018,600097975,2,45,371.25
2018,600097978,5,214,721.18
2018,600097979,26,490,2556.75
2018,600097987,7,432,1735.68
2018,600097989,13,249,1954.65
2018,600097996,1,45,337.05
2018,600098001,8,220,759
2018,600098002,1,582,3201
2018,600098004,1,10,34.5
2018,600098006,2,21,136.95
2018,600098008,3,73,373.5
2018,600098011,11,308,1378.2
2018,600098013,1,8,44
2018,600098014,1,300,773
2018,600098015,12,332,1612.9
2018,600098018,1,44,247.5
2018,600098020,7,161,542.35
2018,600098024,0,682,0
2018,600098029,17,395,0
2018,600098030,18,960,2596.2
2018,600098033,9,553,2957.85
2018,600098034,2,266,1944.5
2018,600098035,5,310,1669.5
2018,600098038,3,286,1176.12
2018,600098041,2,60,454.6
2018,600098054,6,598,2219.94
2018,600098057,7,177,1037
2018,600098060,4,270,1539.5
2018,600098062,7,138,1155.9
2018,600098064,7,274,1546
2018,600098073,2,94,650.5
2018,600098082,0,1,23.99
2018,600098086,0,2,39.98
2018,600098088,5,108,891
2018,600098092,1,21,92.99
2018,600098097,2,15,82.5
2018,600098100,2,290,1610.4
2018,600098104,17,307,1790.25
2018,600098109,1,132,1036.2
2018,600098112,1,150,486.75
2018,600098114,14,645,4346.5
2018,600098118,2,170,1106.5
2018,600098119,15,290,2018
2018,600098129,1,75,506.25
2018,600098130,1,20,96
2018,600098133,2,50,269.5
2018,600098140,5,146,775.02
2018,600098151,7,138,789
2018,600098154,1,48,106.56
2018,600098162,1,50,412.5
2018,600098170,0,137,1130.25
2018,600098171,21,1445,9504.65
2018,600098172,1,300,1237.5
2018,600098181,6,162,656.46
2018,600098183,15,337,2065.5
2018,600098187,7,138,793.5
2018,600098196,18,1410,4963
2018,600098197,1,7,77
2018,600098200,12,304,0
2018,600098203,1,25,143.75
2018,600098204,1,165,755
2018,600098208,1,10,49.5
2018,600098213,1,115,902.75
2018,600098214,5,724,4963.2
2018,600098215,1,20,67.4
2018,600098220,1,90,426.9
2018,600098223,9,1060,0
2018,600098225,27,673,1119.75
2018,600098233,4,120,942
2018,600098234,1,90,742.5
2018,600098236,2,135,285
2018,600098239,3,180,882.4
2018,600098244,1,570,4702.5
2018,600098252,1,10,57.5
2018,600098253,9,300,2241.6
2018,600098266,1,10,57.5
2018,600098270,12,295,1683.75
2018,600098275,33,1486,5473.61
2018,600098280,27,1647,8764.55
2018,600098285,6,207,1707.75
2018,600098289,1,117,672.75
2018,600098294,15,550,2235.75
2018,600098298,1,25,86.25
2018,600098300,4,216,1564.56
2018,600098303,1,52,364
2018,600098305,2,375,2500
2018,600098306,1,593,3261.5
2018,600098309,1,30,0
2018,600098314,1,73,419.75
2018,600098316,3,157,927.45
2018,600098317,28,573,3283.75
2018,600098318,1,21,115.5
2018,600098320,2,180,1035
2018,600098324,16,827,4394.49
2018,600098325,7,320,1512.78
2018,600098332,21,641,3365.25
2018,600098338,5,261,1269.62
2018,600098339,1,60,207
2018,600098342,7,378,2102.9
2018,600098343,7,165,948.75
2018,600098346,5,962,6514.8
2018,600098347,6,255,1910
2018,600098352,1,460,1354.1
2018,600098355,2,77,265.65
2018,600098360,1,26,76.6
2018,600098363,1,46,344.54
2018,600098365,0,357,881.92
2018,600098368,5,97,576.95
2018,600098372,13,792,2508.15
2018,600098374,1,39,286.75
2018,600098377,1,465,2673.75
2018,600098378,16,909,4184.19
2018,600098380,1,1,23.99
2018,600098382,2,60,386.7
2018,600098383,1,530,2433.5
2018,600098386,1,81,208.71
2018,600098400,2,190,0
2018,600098408,12,493,3398.99
2018,600098412,1,270,2114.1
2018,600098414,4,218,1695.7
2018,600098417,1,280,1916
2018,600098420,28,682,4080.26
2018,600098421,3,219,1448.85
2018,600098422,3,27,164.45
2018,600098426,8,769,2507.69
2018,600098427,2,111,782.25
2018,600098429,6,571,1851.52
2018,600098430,10,690,3767.98
2018,600098432,7,640,3732
2018,600098433,0,612,3519
2018,600098436,1,44,236.5
2018,600098442,1,15,142.35
2018,600098446,1,21,156.45
2018,600098449,3,91,633.95
2018,600098450,1,45,156.45
2018,600098452,4,117,910.04
2018,600098453,8,819,4568.6
2018,600098455,2,201,909.45
2018,600098457,3,421,1454.45
2018,600098458,12,387,2737.45
2018,600098459,16,427,2828.9
2018,600098460,2,61,386.45
2018,600098461,4,95,755.27
2018,600098462,1,21,156.45
2018,600098463,1,21,156.45
2018,600098464,1,21,156.45
2018,600098466,1,21,156.45
2018,600098467,2,46,300.11
2018,600098470,1,1,19.95
2018,600098471,10,200,1140
2018,600098476,4,155,871.5
2018,600098477,1,96,318.97
2018,600098478,1,150,374
2018,600098481,2,335,1842.5
2018,600098482,4,233,1647.25
2018,600098485,1,120,759.6
2018,600098490,1,210,707.7
2018,600098495,17,590,4290
2018,600098500,2,344,1873.28
2018,600098507,1,20,115
2018,600098510,8,98,580.75
2018,600098520,3,165,675.75
2018,600098521,4,100,289.4
2018,600098526,2,40,205
2018,600098529,1,20,109
2018,600098530,1,20,96
2018,600098537,2,97,368.5
2018,600098539,1,685,1458
2018,600098542,2,17,115.96
2018,600098544,2,228,1034.92
2018,600098550,1,90,517.5
2018,600098553,20,476,2877
2018,600098556,1,75,431.25
2018,600098557,2,98,551
2018,600098558,30,966,3559.15
2018,600098559,2,350,1288.4
2018,600098564,6,584,2371.4
2018,600098565,2,20,157.4
2018,600098569,3,88,442.68
2018,600098573,1,60,148.5
2018,600098580,1,70,577.5
2018,600098581,2,299,803.4
2018,600098584,1,25,112.75
2018,600098585,6,444,2480.04
2018,600098586,10,199,1169.25
2018,600098589,1,176,1012
2018,600098590,1,20,115
2018,600098594,2,210,1915.2
2018,600098601,7,190,923.52
2018,600098603,1,10,82.5
2018,600098606,2,70,514.7
2018,600098608,3,355,2041.25
2018,600098612,8,343,1992.21
2018,600098613,5,150,1189.5
2018,600098615,1,10,55
2018,600098620,1,34,280.5
2018,600098621,4,100,575
2018,600098622,1,1008,3094.56
2018,600098623,19,404,1811.59
2018,600098625,47,1252,8211.4
2018,600098626,10,361,1115.9
2018,600098630,1,10,55
2018,600098632,15,359,1772.79
2018,600098633,7,836,3940.05
2018,600098638,2,32,49.5
2018,600098644,1,14,48.3
2018,600098650,1,192,623.04
2018,600098657,1,150,942.5
2018,600098662,1,30,157.5
2018,600098664,1,50,287.5
2018,600098673,1,2,22
2018,600098689,1,23,189.75
2018,600098703,1,210,2097.9
2018,600098704,1,10,82.5
2018,600098705,1,12,99
2018,600098709,1,10,82.5
2018,600098710,10,271,1156.76
2018,600098712,1,1,19.95
2018,600098713,1,11,0
2018,600098716,3,1423,10594.73
2018,600098719,2,55,165
2018,600098721,5,188,874
2018,600098723,2,286,855.7
2018,600098727,2,125,777.95
2018,600098732,3,638,1185.6
2018,600098734,2,161,638.25
2018,600098737,0,75,371.25
2018,600098740,26,976,4711.2
2018,600098742,3,71,285.5
2018,600098745,1,44,363
2018,600098763,0,4,79.96
2018,600098770,2,55,354.75
2018,600098779,1,210,1049.3
2018,600098793,1,22,121
2018,600098802,0,30,292.2
2018,600098804,2,56,449.6
2018,600098805,1,20,137.4
2018,600098806,0,300,0
2018,600098807,2,420,3117.4
2018,600098811,36,647,3558.5
2018,600098816,1,2,51.95
2018,600098825,1,40,330
2018,600098831,12,275,1581.25
2018,600098833,29,866,5026.1
2018,600098836,1,11,90.75
2018,600098839,7,400,2034.38
2018,600098841,2,57,313.5
2018,600098843,1,23,123.16
2018,600098849,5,110,189.75
2018,600098852,0,39,224.25
2018,600098855,7,125,701.25
2018,600098859,1,1,19.95
2018,600098862,2,65,219.55
2018,600098863,1,25,131.25
2018,600098868,5,423,1698.15
2018,600098869,1,69,569.25
2018,600098871,1,10,82.5
2018,600098874,17,412,2163
2018,600098880,1,34,195.5
2018,600098885,3,111,829.1
2018,600098888,1,25,206.25
2018,600098893,13,400,1937.72
2018,600098896,9,199,1126.65
2018,600098905,7,279,1171.25
2018,600098909,3,75,588.75
2018,600098912,1,78,592.8
2018,600098918,18,751,0
2018,600098928,1,26,136.5
2018,600098935,4,280,2057
2018,600098937,1,25,206.25
2018,600098939,1,30,235.5
2018,600098940,0,90,742.5
2018,600098942,6,225,1587.25
2018,600098945,1,50,350
2018,600098953,1,4,0
2018,600098963,1,24,179.76
2018,600098965,3,100,825
2018,600098967,9,250,2062.5
2018,600098968,28,974,3662.73
2018,600098980,2,13,139.83
2018,600098985,1,130,747.5
2018,600098986,11,319,1424.89
2018,600098988,1,13,102.05
2018,600098991,1,48,161.76
2018,600099000,1,90,231.9
2018,600099001,2,42,207.9
2018,600099006,17,425,2998.75
2018,600099008,1,45,258.75
2018,600099012,3,186,819.58
2018,600099024,4,76,418
2018,600099036,1,22,108.9
2018,600099040,12,589,3949.07
2018,600099041,2,161,940.5
2018,600099044,3,99,749.83
2018,600099045,1,10,78.5
2018,600099052,1,2,63.92
2018,600099057,4,114,0
2018,600099059,6,168,963.85
2018,600099063,3,65,343.05
2018,600099065,1,1,19.95
2018,600099067,1,25,123.75
2018,600099082,6,98,563.5
2018,600099090,1,110,379.5
2018,600099094,44,928,4517.23
2018,600099099,2,64,485.08
2018,600099101,1,20,99
2018,600099106,1,10,34.5
2018,600099117,1,1,9.99
2018,600099122,4,1188,5352.07
2018,600099123,2,39,224.25
2018,600099127,14,326,19.95
2018,600099131,2,60,407.5
2018,600099132,1,25,143.75
2018,600099134,3,95,543.75
2018,600099136,2,140,823.5
2018,600099140,1,22,126.5
2018,600099145,12,345,2343.4
2018,600099151,4,88,726
2018,600099153,2,30,247.5
2018,600099158,1,25,206.25
2018,600099161,9,158,929
2018,600099164,1,40,168
2018,600099165,3,60,288
2018,600099169,18,450,2587.5
2018,600099170,26,583,2908.31
2018,600099172,8,210,1719.9
2018,600099181,5,134,568.08
2018,600099186,27,594,3088.8
2018,600099201,4,106,609.5
2018,600099204,7,320,1344.22
2018,600099212,2,50,88.8
2018,600099215,1,22,164.78
2018,600099216,7,191,1499.35
2018,600099219,9,340,1338.6
2018,600099221,1,10,82.5
2018,600099222,10,420,2416.42
2018,600099226,1,350,2595.25
2018,600099228,2,44,253
2018,600099235,8,399,2188.65
2018,600099244,1,276,2277
2018,600099247,1,92,529
2018,600099250,4,591,3092.1
2018,600099252,2,231,1298.25
2018,600099256,2,20,117
2018,600099260,14,313,1721.5
2018,600099261,1,25,187.25
2018,600099266,1,24,198
2018,600099273,15,537,2859.25
2018,600099277,1,20,69
2018,600099283,23,685,2951.83
2018,600099284,12,244,1225.9
2018,600099287,6,214,1559.22
2018,600099289,3,60,345
2018,600099290,0,2,31.98
2018,600099292,0,5,119.95
2018,600099294,1,12,69
2018,600099297,0,2,16.78
2018,600099303,10,462,1995.65
2018,600099304,2,80,460
2018,600099305,0,2,47.98
2018,600099307,1,1,11
2018,600099315,30,848,4675.6
2018,600099316,18,497,3562.2
2018,600099318,21,456,2508
2018,600099319,1,88,484
2018,600099326,2,32,214
2018,600099333,3,67,531.93
2018,600099341,1,30,101.1
2018,600099342,2,30,107.1
2018,600099343,1,48,161.76
2018,600099344,21,475,2742
2018,600099345,2,60,264
2018,600099347,0,118,0
2018,600099348,1,25,191.75
2018,600099352,1,20,115
2018,600099354,2,250,1696.5
2018,600099355,7,330,2272.5
2018,600099356,0,225,579.75
2018,600099359,1,1,27.96
2018,600099361,1,368,1986.72
2018,600099362,2,464,2910.6
2018,600099363,3,42,247.9
2018,600099365,10,234,1327
2018,600099374,13,298,2460.7
2018,600099375,15,431,2491.48
2018,600099379,1,90,517.5
2018,600099397,0,50,350
2018,600099398,1,250,2124.5
2018,600099399,2,44,231
2018,600099405,14,260,1439
2018,600099417,20,489,2542.8
2018,600099418,1,10,82.5
2018,600099419,1,90,517.5
2018,600099421,8,125,718.75
2018,600099423,1,50,412.5
2018,600099426,3,248,0
2018,600099427,1,22,126.5
2018,600099428,3,230,1298.95
2018,600099437,33,1606,5621.21
2018,600099447,2,34,264.43
2018,600099448,1,100,575
2018,600099449,2,70,199.7
2018,600099451,2,116,685.24
2018,600099452,2,40,279.7
2018,600099453,16,519,3359.22
2018,600099455,0,2,31.98
2018,600099461,1,20,67.4
2018,600099462,1,10,82.5
2018,600099466,1,10,82.5
2018,600099468,7,160,859.5
2018,600099469,8,200,0
2018,600099474,34,715,3806.85
2018,600099475,2,30,101.9
2018,600099483,22,528,0
2018,600099486,8,314,2205.5
2018,600099487,11,324,1806.72
2018,600099489,1,40,88.8
2018,600099492,1,46,264.5
2018,600099494,5,306,1669.5
2018,600099500,2,350,2359.5
2018,600099503,25,521,2865.5
2018,600099504,7,263,1745.6
2018,600099506,1,50,168.5
2018,600099511,17,315,2016.25
2018,600099514,1,1,19.95
2018,600099516,10,292,1364.84
2018,600099520,1,3,74.85
2018,600099521,1,315,2598.75
2018,600099529,1,280,1386
2018,600099536,1,722,3790.5
2018,600099538,1,10,59.9
2018,600099539,20,558,3349.5
2018,600099548,16,317,0
2018,600099556,4,176,593.11
2018,600099557,2,134,934.06
2018,600099561,3,57,305.88
2018,600099562,1,69,516.81
2018,600099563,5,231,1748.89
2018,600099565,1,55,411.95
2018,600099567,2,72,555.78
2018,600099568,1,77,576.73
2018,600099569,3,146,1121.34
2018,600099571,2,136,879.34
2018,600099572,3,54,376.36
2018,600099573,2,73,513.37
2018,600099579,2,191,1533.19
2018,600099582,1,73,546.75
2018,600099583,1,117,876.33
2018,600099584,2,101,764.09
2018,600099586,7,126,724.5
2018,600099589,3,63,476.76
2018,600099593,1,200,1100
2018,600099594,6,180,1485
2018,600099598,1,43,322.07
2018,600099602,2,74,478.58
2018,600099611,2,48,351
2018,600099612,1,10,57.5
2018,600099613,1,3,40.97
2018,600099617,1,30,77.3
2018,600099618,1,25,128.75
2018,600099622,20,462,2799.5
2018,600099623,1,260,1430
2018,600099624,11,210,1155
2018,600099632,3,187,1161.75
2018,600099636,16,418,1802.75
2018,600099641,1,22,126.5
2018,600099642,12,569,2644.27
2018,600099651,5,120,563.28
2018,600099656,2,15,182.25
2018,600099666,3,260,1495
2018,600099668,16,533,3054.19
2018,600099671,1,48,319
2018,600099674,8,800,5297.25
2018,600099676,1,28,161
2018,600099678,8,371,1802.52
2018,600099687,1,25,206.25
2018,600099690,2,54,385.5
2018,600099691,5,210,946.7
2018,600099693,2,47,318.45
2018,600099695,1,12,134.8
2018,600099698,1,70,461
2018,600099707,12,283,1709.43
2018,600099708,8,190,1065.35
2018,600099711,1,10,55
2018,600099716,1,44,253
2018,600099717,1,18,99
2018,600099721,2,150,1092.66
2018,600099722,7,175,1006.25
2018,600099723,2,51,203.45
2018,600099724,1,12,69
2018,600099726,2,30,199.5
2018,600099728,13,483,2465.34
2018,600099729,1,44,148.28
2018,600099731,1,60,345
2018,600099736,1,20,194.8
2018,600099737,1,46,253
2018,600099743,1,264,856.68
2018,600099747,26,628,3320.76
2018,600099753,1,40,227
2018,600099757,9,287,822.35
2018,600099761,1,284,957.08
2018,600099771,1,60,599.4
2018,600099772,7,273,1077.06
2018,600099785,4,160,539.2
2018,600099789,6,175,1512.29
2018,600099793,16,600,2488.01
2018,600099799,4,85,701.25
2018,600099801,1,10,57.5
2018,600099807,4,159,917.69
2018,600099812,11,111,778.15
2018,600099813,1,55,453.75
2018,600099817,21,560,3520
2018,600099820,22,498,4114.74
2018,600099821,1,24,132
2018,600099822,3,409,2098.75
2018,600099826,1,154,1232
2018,600099827,3,66,379.5
2018,600099829,6,151,801.14
2018,600099830,1,42,315.9
2018,600099836,1,40,220
2018,600099837,1,352,2349.6
2018,600099850,1,27,269.73
2018,600099854,1,6,0
2018,600099858,1,140,604.2
2018,600099866,2,300,517.5
2018,600099867,1,10,0
2018,600099870,6,96,528
2018,600099876,1,10,123.1
2018,600099893,1,470,1448.48
2018,600099902,1,10,135.07
2018,600099907,1,140,310.8
2018,600099908,1,377,1826.54
2018,600099911,2,28,187.23
2018,600099914,3,240,1315.88
2018,600099915,1,66,657.94
2018,600099919,2,40,246
2018,600099923,25,1016,3645.44
2018,600099926,24,481,2765.75
2018,600099933,2,53,468.47
2018,600099942,2,11,118.89
2018,600099943,1,1,23.99
2018,600099948,1,32,239.68
2018,600099957,1,1,15.99
2018,600099960,5,527,2379.75
2018,600099965,2,315,1545.45
2018,600099970,1,50,138.3
2018,600099972,1,270,1336.5
2018,600099977,1,22,126.5
2018,600099991,1,114,655.5
2018,600099995,32,965,3661.75
2018,600099996,1,25,249.75
2018,600099997,6,226,650.04
2018,600100002,3,65,420
2018,600100004,1,1,0
2018,600100007,3,64,363.25
2018,600100015,2,285,2285.25
2018,600100016,1,42,241.5
2018,600100017,3,92,424.28
2018,600100022,7,192,1252.5
2018,600100023,1,22,72.6
2018,600100024,1,40,220
2018,600100026,1,10,82.5
2018,600100028,8,332,1077.34
2018,600100033,3,45,354.75
2018,600100046,32,549,3004.25
2018,600100047,1,561,2156.15
2018,600100049,7,126,693
2018,600100052,4,123,610.95
2018,600100055,2,40,159.8
2018,600100063,1,80,440
2018,600100070,3,370,3357
2018,600100077,2,149,664.13
2018,600100079,12,447,2201.43
2018,600100084,7,584,3207.3
2018,600100093,1,19,109.25
2018,600100119,1,3,0
2018,600100121,0,235,1351.25
2018,600100122,1,90,303.3
2018,600100123,21,655,2814.25
2018,600100131,3,290,2392.5
2018,600100132,1,769,4101.13
2018,600100143,1,150,0
2018,600100147,1,25,206.25
2018,600100148,10,292,0
2018,600100155,2,145,797.5
2018,600100158,1,10,33.7
2018,600100161,6,477,2471.79
2018,600100163,5,258,1803.75
2018,600100164,1,560,4172
2018,600100165,7,634,3165.15
2018,600100166,2,118,973.5
2018,600100168,11,405,2772.87
2018,600100169,1,162,525.69
2018,600100173,8,410,2667.6
2018,600100174,2,70,247.5
2018,600100175,1,165,1361.25
2018,600100176,5,605,3266
2018,600100177,7,569,1207.5
2018,600100178,1,25,115
2018,600100179,1,10,13.1
2018,600100187,2,26,182.25
2018,600100188,4,395,2536.25
2018,600100189,1,24,0
2018,600100190,22,1026,6761.1
2018,600100191,1,66,0
2018,600100201,1,60,449.4
